Unnamed: 0,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
2309,-4.0,97,13.5,77.0,overcast,987.36,0,Winter,3.5,mountain,3
5807,32.0,49,6.0,8.0,clear,1024.87,7,Autumn,9.0,coastal,2
1258,25.0,28,0.0,0.0,clear,1018.63,7,Spring,7.5,mountain,2
486,12.0,54,10.5,47.0,partly cloudy,1007.02,3,Spring,7.0,coastal,0
4267,11.0,57,10.5,48.0,overcast,1010.65,1,Winter,6.0,coastal,0
1855,22.0,60,19.5,79.0,overcast,998.11,3,Autumn,4.0,inland,1
2800,35.0,39,3.5,4.0,clear,1012.37,6,Spring,9.5,coastal,2
2979,43.0,48,6.5,9.0,partly cloudy,1022.79,10,Summer,9.5,mountain,2
12039,26.0,50,6.5,31.0,overcast,1016.4,2,Autumn,8.0,inland,0
1251,30.0,76,11.5,45.0,partly cloudy,1019.22,2,Autumn,6.5,inland,0
6288,27.0,82,12.0,89.0,overcast,1002.5,1,Spring,3.5,inland,1
4944,28.0,78,19.5,73.0,partly cloudy,1000.12,3,Summer,3.5,inland,1
3733,29.0,62,5.5,40.0,partly cloudy,1004.17,1,Winter,6.0,coastal,0
4243,14.0,82,18.0,83.0,overcast,993.21,10,Autumn,2.0,mountain,1
10470,-10.0,74,10.5,59.0,overcast,985.83,0,Winter,3.5,inland,3
12256,16.0,75,14.5,60.0,overcast,1015.62,0,Spring,2.5,inland,1
9542,-4.0,68,14.0,55.0,overcast,985.22,1,Winter,1.0,mountain,3
6000,26.0,78,16.0,73.0,overcast,995.51,0,Summer,4.5,inland,1
1622,28.0,67,10.0,42.0,partly cloudy,1011.76,2,Autumn,5.0,inland,0
2271,27.0,59,2.0,6.0,partly cloudy,1024.88,10,Summer,6.0,mountain,2
3615,32.0,30,9.5,13.0,clear,1011.11,6,Winter,7.5,coastal,2
5264,30.0,61,2.5,15.0,overcast,1005.65,3,Autumn,5.5,coastal,0
3172,-2.0,61,7.0,92.0,overcast,997.44,0,Winter,5.0,mountain,3
12029,36.0,23,5.5,1.0,partly cloudy,1015.12,6,Spring,8.5,coastal,2
2370,33.0,22,9.5,13.0,partly cloudy,1012.67,9,Summer,10.0,inland,2
54,-5.0,94,5.5,55.0,overcast,991.65,0,Winter,3.0,inland,3
12515,42.0,35,7.0,2.0,partly cloudy,1028.81,8,Autumn,9.5,coastal,2
459,-2.0,68,9.0,97.0,overcast,988.46,0,Winter,4.0,mountain,3
7629,34.0,74,2.0,20.0,partly cloudy,1007.72,4,Winter,8.5,inland,0
1446,15.0,79,16.0,72.0,partly cloudy,997.07,3,Winter,4.0,mountain,1
1968,24.0,54,3.0,23.0,partly cloudy,1013.48,2,Summer,7.5,inland,0
8698,-5.0,92,13.5,65.0,overcast,992.21,0,Winter,4.5,inland,3
8076,14.0,74,4.5,31.0,overcast,1018.2,4,Summer,6.5,coastal,0
8900,-9.0,80,17.5,92.0,overcast,985.98,1,Winter,3.5,inland,3
10303,25.0,70,6.0,16.0,partly cloudy,1018.75,2,Autumn,7.5,coastal,0
5249,34.0,50,11.5,16.0,partly cloudy,1015.68,4,Spring,7.0,inland,0
5396,23.0,83,10.5,86.0,overcast,992.7,2,Autumn,3.5,coastal,1
2786,21.0,62,13.5,97.0,partly cloudy,1005.6,1,Spring,1.0,inland,1
9178,26.0,76,2.0,29.0,overcast,1002.25,2,Winter,8.5,coastal,0
213,19.0,97,9.0,56.0,overcast,1015.74,3,Spring,2.0,mountain,1
2365,26.0,70,17.5,94.0,overcast,990.94,0,Autumn,4.5,coastal,1
1385,11.0,96,6.0,69.0,overcast,990.04,3,Spring,1.0,inland,1
10744,1.0,60,8.5,81.0,overcast,996.8,1,Winter,4.5,inland,3
4268,24.0,73,9.5,37.0,overcast,1014.68,1,Spring,8.0,inland,0
1930,18.0,95,6.5,70.0,overcast,1001.9,3,Autumn,4.0,coastal,1
2865,24.0,84,14.5,55.0,partly cloudy,1000.69,3,Winter,1.5,mountain,1
12263,25.0,83,12.0,91.0,partly cloudy,995.62,2,Winter,4.0,coastal,1
1709,33.0,78,5.5,92.0,partly cloudy,994.83,0,Summer,1.5,mountain,1
9572,23.0,56,0.5,18.0,partly cloudy,1019.95,3,Spring,6.5,inland,0
10282,22.0,65,12.5,91.0,partly cloudy,1017.63,0,Autumn,2.5,coastal,1
6629,21.0,71,18.0,70.0,partly cloudy,1001.17,2,Winter,3.5,inland,1
9329,4.0,93,17.0,50.0,overcast,980.67,0,Winter,3.5,inland,3
10030,13.0,90,11.5,55.0,overcast,1003.47,2,Summer,4.5,inland,1
846,27.0,66,4.0,1.0,clear,1022.64,9,Summer,7.5,inland,2
12287,26.0,32,7.5,18.0,clear,1021.68,6,Winter,7.0,mountain,2
10453,20.0,94,8.0,54.0,overcast,995.2,3,Summer,2.0,mountain,1
4610,27.0,52,8.5,15.0,overcast,1019.05,1,Winter,9.0,coastal,0
2078,35.0,20,9.5,10.0,clear,1017.75,9,Winter,6.5,coastal,2
632,40.0,26,9.0,19.0,clear,1023.2,6,Summer,9.0,inland,2
199,-1.0,94,13.0,74.0,overcast,981.13,0,Winter,4.0,inland,3
6926,20.0,77,9.0,21.0,overcast,1014.53,1,Summer,7.5,mountain,0
10934,-8.0,92,15.0,52.0,partly cloudy,988.11,1,Winter,5.0,inland,3
1266,27.0,79,3.5,18.0,partly cloudy,1003.54,1,Winter,6.5,inland,0
10998,-9.0,74,10.0,82.0,overcast,987.04,1,Winter,3.0,mountain,3
2378,4.0,89,7.0,61.0,partly cloudy,986.03,1,Winter,1.5,inland,3
4387,23.0,67,10.5,36.0,partly cloudy,1006.23,3,Summer,8.5,inland,0
12712,26.0,63,4.5,14.0,partly cloudy,1013.55,9,Autumn,7.0,coastal,2
12872,23.0,55,2.5,0.0,partly cloudy,1020.43,7,Autumn,8.0,mountain,2
8810,34.0,54,14.0,19.0,overcast,1001.59,3,Summer,7.5,coastal,0
6279,13.0,98,7.0,52.0,partly cloudy,1012.26,0,Autumn,4.5,coastal,1
3173,26.0,73,7.5,47.0,overcast,1017.02,3,Summer,6.0,mountain,0
1392,10.0,76,11.0,12.0,overcast,1003.75,2,Summer,7.5,inland,0
4883,17.0,72,18.5,55.0,overcast,1012.95,1,Autumn,1.5,coastal,1
10301,28.0,88,9.0,66.0,overcast,1000.65,2,Summer,4.5,coastal,1
2185,-7.0,95,4.5,94.0,partly cloudy,998.01,1,Winter,2.0,mountain,3
6689,-10.0,67,9.5,94.0,overcast,985.76,1,Winter,3.0,mountain,3
7526,25.0,68,6.0,74.0,overcast,1011.74,1,Autumn,4.0,coastal,1
9557,33.0,71,4.0,12.0,partly cloudy,1004.19,2,Winter,5.5,mountain,0
3664,22.0,99,18.5,57.0,overcast,1018.13,2,Spring,3.0,mountain,1
10707,29.0,75,10.5,70.0,overcast,1015.27,1,Winter,2.5,coastal,1
7252,30.0,52,6.5,19.0,clear,1022.13,9,Summer,5.5,inland,2
184,39.0,54,0.0,3.0,clear,1024.65,8,Autumn,9.5,inland,2
6587,18.0,65,9.5,83.0,overcast,1016.84,1,Summer,2.5,coastal,1
7153,12.0,89,12.0,56.0,overcast,993.17,0,Winter,5.0,inland,1
4923,-6.0,70,18.5,83.0,overcast,999.96,0,Winter,3.0,inland,3
12034,30.0,95,16.5,64.0,overcast,993.57,0,Summer,2.5,inland,1
3193,20.0,63,13.0,31.0,partly cloudy,1017.62,1,Spring,5.0,inland,0
3493,-4.0,98,0.5,54.0,overcast,985.51,0,Winter,3.0,mountain,3
9184,-10.0,78,1.0,54.0,overcast,982.69,0,Winter,1.5,mountain,3
4463,11.0,87,8.0,67.0,overcast,1009.61,2,Autumn,3.0,coastal,1
4690,30.0,64,17.5,90.0,overcast,1015.85,1,Spring,1.5,inland,1
10513,21.0,92,17.5,87.0,overcast,1010.89,3,Winter,2.5,mountain,1
646,21.0,90,15.0,83.0,overcast,995.43,1,Summer,1.5,mountain,1
10687,33.0,58,3.5,14.0,clear,1028.32,5,Summer,9.0,inland,2
12433,13.0,53,6.0,46.0,overcast,1011.45,3,Winter,7.5,mountain,0
5712,16.0,52,13.5,44.0,partly cloudy,1002.97,3,Autumn,7.0,coastal,0
7817,27.0,84,9.5,92.0,overcast,998.67,2,Autumn,2.0,mountain,1
11449,26.0,41,8.5,7.0,clear,1020.65,6,Winter,7.5,coastal,2
2269,32.0,41,6.0,5.0,clear,1022.04,8,Winter,10.0,inland,2
5157,24.0,36,8.5,4.0,clear,1015.99,9,Spring,7.0,coastal,2
10036,-2.0,60,10.0,73.0,overcast,994.59,1,Winter,1.0,mountain,3
11509,30.0,91,15.5,70.0,overcast,999.97,0,Summer,3.5,inland,1
10038,36.0,69,2.0,2.0,partly cloudy,1029.7,5,Spring,8.5,mountain,2
11590,38.0,61,4.0,2.0,clear,1018.27,7,Summer,7.0,coastal,2
382,44.0,29,1.0,12.0,clear,1012.63,10,Autumn,6.0,inland,2
5422,38.0,42,8.5,5.0,clear,1017.65,10,Autumn,7.0,mountain,2
8846,-5.0,93,16.5,63.0,overcast,992.47,1,Winter,2.0,mountain,3
11471,21.0,80,19.5,73.0,overcast,1007.2,8,Winter,2.5,inland,1
4522,21.0,60,9.0,48.0,partly cloudy,1016.35,1,Winter,7.5,inland,0
4555,15.0,88,10.0,74.0,overcast,1013.37,3,Summer,4.5,mountain,1
4809,-10.0,67,7.5,57.0,overcast,984.49,0,Winter,2.0,inland,3
7589,29.0,71,10.5,45.0,partly cloudy,1003.09,3,Spring,5.5,mountain,0
4329,40.0,69,3.0,7.0,partly cloudy,1011.66,5,Spring,6.5,coastal,2
5773,14.0,74,5.5,84.0,overcast,1009.09,1,Spring,2.5,inland,1
252,25.0,51,5.0,18.0,clear,1019.65,7,Autumn,7.0,coastal,2
12994,36.0,37,4.5,9.0,clear,1024.01,10,Winter,8.5,inland,2
1428,21.0,94,17.5,81.0,overcast,1011.44,2,Summer,3.5,inland,1
12378,30.0,79,1.0,47.0,partly cloudy,1013.0,4,Spring,9.0,mountain,0
3462,11.0,59,8.5,15.0,overcast,1011.92,2,Winter,7.5,mountain,0
4540,21.0,22,2.5,7.0,partly cloudy,1025.64,7,Summer,7.0,coastal,2
375,12.0,69,17.5,73.0,overcast,990.32,2,Autumn,2.0,coastal,1
2301,40.0,35,6.5,0.0,partly cloudy,1029.38,5,Winter,8.5,coastal,2
9945,20.0,87,6.0,55.0,partly cloudy,1002.32,3,Spring,1.0,inland,1
11958,-3.0,76,2.0,60.0,partly cloudy,994.07,1,Winter,2.5,inland,3
2471,4.0,87,11.5,76.0,overcast,993.36,1,Winter,2.0,mountain,3
4063,-8.0,87,4.5,55.0,overcast,982.49,0,Winter,2.0,inland,3
3525,34.0,79,1.5,34.0,overcast,1008.11,1,Winter,8.5,coastal,0
5686,34.0,78,7.0,18.0,partly cloudy,1008.12,2,Autumn,8.0,mountain,0
7094,20.0,53,5.0,4.0,partly cloudy,1017.72,8,Spring,6.5,coastal,2
10499,24.0,65,0.5,46.0,partly cloudy,1006.69,3,Autumn,8.0,inland,0
3897,29.0,32,5.5,11.0,clear,1021.55,6,Winter,5.5,coastal,2
6212,28.0,72,10.0,22.0,partly cloudy,1003.85,4,Winter,8.0,inland,0
5123,31.0,56,6.5,3.0,clear,1014.66,10,Summer,5.0,coastal,2
2470,4.0,64,19.0,52.0,overcast,986.96,1,Winter,3.0,mountain,3
9808,25.0,74,9.5,16.0,partly cloudy,1004.27,2,Summer,6.5,mountain,0
11688,34.0,55,3.5,18.0,overcast,1004.19,2,Autumn,5.5,inland,0
9040,-3.0,90,12.5,63.0,overcast,995.56,1,Winter,5.0,mountain,3
478,22.0,47,2.5,1.0,clear,1025.67,7,Autumn,8.5,mountain,2
7100,34.0,65,9.5,76.0,overcast,1019.16,1,Autumn,5.0,inland,1
5421,34.0,61,1.5,34.0,partly cloudy,1000.08,3,Spring,7.0,coastal,0
4246,14.0,80,17.0,76.0,overcast,1005.1,0,Winter,3.0,coastal,1
3953,17.0,74,11.0,72.0,overcast,1017.47,0,Autumn,1.0,coastal,1
7657,-7.0,91,5.0,63.0,overcast,995.44,1,Winter,2.5,mountain,3
13195,10.0,74,14.5,71.0,overcast,1003.15,1,Summer,1.0,mountain,1
3435,34.0,91,14.0,95.0,overcast,1000.64,3,Winter,5.0,inland,1
8661,26.0,62,2.0,1.0,clear,1010.26,10,Summer,5.5,coastal,2
10845,12.0,70,2.0,42.0,partly cloudy,1008.0,1,Spring,7.0,inland,0
11441,3.0,78,16.0,60.0,overcast,999.94,1,Winter,3.0,mountain,3
10938,41.0,20,1.0,3.0,partly cloudy,1014.94,9,Winter,5.5,mountain,2
10557,20.0,65,5.5,17.0,clear,1029.96,10,Spring,9.5,mountain,2
4832,32.0,26,1.0,14.0,partly cloudy,1025.32,7,Summer,7.5,coastal,2
11464,34.0,98,15.5,57.0,overcast,1015.51,3,Winter,3.5,coastal,1
6007,30.0,57,13.5,17.0,partly cloudy,1013.29,4,Autumn,6.5,inland,0
5385,19.0,78,19.0,71.0,overcast,1016.53,1,Spring,1.5,inland,1
314,31.0,62,6.0,21.0,partly cloudy,1015.8,1,Autumn,5.5,inland,0
11278,38.0,37,9.0,11.0,clear,1027.21,8,Spring,7.5,coastal,2
12646,-3.0,91,6.0,62.0,overcast,999.21,0,Winter,3.5,inland,3
9982,-3.0,80,11.0,52.0,overcast,982.1,0,Winter,2.0,inland,3
343,12.0,97,5.5,86.0,overcast,1005.53,3,Winter,3.0,mountain,1
4080,31.0,79,0.5,17.0,partly cloudy,1017.97,3,Summer,8.0,coastal,0
3094,-2.0,82,5.0,83.0,overcast,991.11,1,Winter,4.0,mountain,3
354,30.0,81,17.0,51.0,overcast,995.93,0,Autumn,1.0,inland,1
8311,12.0,72,5.5,57.0,overcast,1015.56,0,Summer,4.0,inland,1
3855,34.0,53,12.5,46.0,partly cloudy,1019.99,2,Autumn,7.5,mountain,0
5141,21.0,56,11.0,47.0,partly cloudy,1019.17,4,Spring,8.0,inland,0
10406,24.0,60,6.5,63.0,overcast,998.0,0,Autumn,5.0,coastal,1
8753,2.0,85,18.5,65.0,overcast,986.7,0,Winter,3.0,inland,3
7730,20.0,64,5.5,35.0,overcast,1019.89,2,Summer,8.5,coastal,0
6406,33.0,52,7.0,2.0,clear,1026.45,9,Summer,8.5,inland,2
8021,44.0,89,11.0,77.0,clear,1023.68,4,Winter,7.0,coastal,2
9139,45.0,23,1.0,32.0,cloudy,945.41,2,Winter,2.5,coastal,2
9975,22.0,93,14.0,67.0,overcast,1013.52,1,Spring,4.0,mountain,1
12823,4.0,70,16.5,91.0,overcast,995.88,0,Winter,1.5,mountain,3
11062,40.0,59,0.0,12.0,partly cloudy,1027.92,7,Summer,6.0,coastal,2
11801,39.0,44,5.5,2.0,clear,1017.23,5,Spring,7.0,mountain,2
8365,39.0,42,4.5,8.0,clear,1022.43,6,Autumn,6.5,inland,2
5131,3.0,91,7.0,98.0,partly cloudy,996.67,1,Winter,5.5,inland,3
333,29.0,63,11.5,52.0,overcast,1017.35,2,Summer,2.0,inland,1
7593,25.0,65,0.0,16.0,clear,1019.39,5,Winter,9.0,coastal,2
5749,-5.0,87,15.0,61.0,overcast,989.69,0,Winter,3.5,mountain,3
4493,0.0,77,14.5,92.0,overcast,997.93,0,Winter,2.0,mountain,3
4481,-2.0,83,12.0,86.0,overcast,984.98,1,Winter,1.0,inland,3
3732,31.0,52,9.0,9.0,clear,1020.32,6,Autumn,6.0,mountain,2
8474,17.0,56,14.0,35.0,partly cloudy,1009.79,4,Autumn,6.5,coastal,0
11539,11.0,56,3.5,23.0,partly cloudy,1011.76,3,Summer,6.5,coastal,0
5302,38.0,43,2.5,17.0,partly cloudy,1010.58,10,Spring,8.0,mountain,3
4031,-8.0,61,2.0,80.0,overcast,998.46,0,Winter,1.0,mountain,3
1742,0.0,97,14.0,66.0,overcast,999.94,1,Winter,2.0,mountain,3
5007,2.0,66,0.5,55.0,overcast,982.71,0,Winter,4.5,inland,3
5430,33.0,59,5.5,2.0,clear,1023.55,6,Winter,7.0,inland,2
9155,21.0,97,5.5,50.0,overcast,998.55,2,Summer,5.0,coastal,1
10055,17.0,72,9.5,45.0,partly cloudy,1005.29,4,Summer,8.0,mountain,0
10191,18.0,79,9.0,30.0,partly cloudy,1003.92,1,Autumn,8.5,mountain,0
105,33.0,79,4.5,43.0,overcast,1007.94,1,Spring,7.0,coastal,0
1099,16.0,82,5.5,82.0,partly cloudy,1012.96,1,Winter,1.5,inland,1
12670,44.0,68,10.0,3.0,clear,1017.96,5,Summer,6.0,inland,2
10435,35.0,69,7.5,1.0,clear,1027.84,5,Autumn,7.0,inland,2
5734,0.0,77,2.0,82.0,overcast,984.62,0,Winter,2.5,inland,3
5666,12.0,65,20.0,85.0,overcast,1003.91,3,Summer,1.5,inland,1
5840,27.0,63,11.5,53.0,overcast,1019.38,3,Winter,3.5,inland,1
8406,-2.0,92,14.5,95.0,overcast,985.61,1,Winter,3.5,mountain,3
10136,28.0,80,10.0,52.0,overcast,1006.2,0,Spring,2.0,inland,1
2541,-7.0,93,10.5,62.0,overcast,985.6,1,Winter,2.0,mountain,3
12488,16.0,74,14.5,65.0,overcast,995.58,1,Summer,3.0,mountain,1
12794,21.0,77,3.5,99.0,overcast,1016.89,10,Autumn,4.5,coastal,0
10593,21.0,95,17.0,66.0,overcast,998.46,1,Autumn,2.0,inland,1
3057,17.0,79,14.0,31.0,partly cloudy,1013.39,3,Winter,5.0,coastal,0
4981,31.0,54,3.5,4.0,clear,1024.1,8,Autumn,5.0,mountain,2
2911,23.0,56,3.5,24.0,overcast,1000.82,2,Autumn,9.0,inland,0
12017,14.0,94,10.0,80.0,overcast,1006.04,2,Spring,4.0,coastal,1
7902,44.0,30,9.5,19.0,clear,1020.11,5,Winter,10.0,inland,2
9660,18.0,75,6.5,50.0,partly cloudy,1016.67,3,Summer,2.0,inland,1
6344,34.0,88,15.0,61.0,overcast,991.2,2,Autumn,1.5,coastal,1
12352,43.0,42,5.0,1.0,partly cloudy,1027.49,8,Winter,6.5,inland,2
5968,-9.0,71,8.0,71.0,overcast,980.85,0,Winter,1.5,inland,3
12356,34.0,68,7.0,39.0,partly cloudy,1008.96,1,Summer,8.5,mountain,0
10840,24.0,73,15.0,10.0,partly cloudy,1017.17,2,Winter,6.5,coastal,0
9133,23.0,77,12.0,75.0,partly cloudy,1010.93,9,Summer,0.5,mountain,1
9079,15.0,71,1.0,18.0,partly cloudy,1016.26,1,Spring,5.0,inland,0
8693,18.0,66,8.0,72.0,overcast,1003.03,0,Autumn,1.5,coastal,1
3001,15.0,59,11.0,24.0,partly cloudy,1006.94,1,Autumn,8.0,mountain,0
6958,23.0,79,13.0,82.0,overcast,997.71,1,Winter,2.5,inland,1
1525,-9.0,46,6.5,35.0,partly cloudy,978.59,7,Autumn,0.5,inland,0
11512,11.0,79,10.5,98.0,overcast,995.61,2,Winter,3.0,coastal,1
7609,17.0,54,2.0,19.0,partly cloudy,1003.4,2,Summer,8.0,inland,0
9408,5.0,93,1.0,77.0,overcast,987.36,1,Winter,2.0,mountain,3
1337,20.0,23,9.5,58.0,partly cloudy,997.17,0,Winter,3.0,coastal,3
4778,27.0,51,3.0,11.0,clear,1025.78,7,Autumn,7.0,coastal,2
5554,12.0,87,19.5,78.0,overcast,1012.4,2,Winter,2.5,mountain,1
9401,28.0,64,2.5,17.0,partly cloudy,1013.27,1,Autumn,6.0,inland,0
11178,34.0,40,5.0,5.0,clear,1018.37,9,Autumn,7.0,inland,2
6963,-9.0,73,9.0,96.0,overcast,991.23,0,Winter,1.5,inland,3
7578,36.0,53,7.0,6.0,partly cloudy,1021.04,5,Summer,10.0,coastal,2
11634,-1.0,65,7.0,84.0,overcast,994.38,0,Winter,1.0,mountain,3
7435,15.0,77,8.5,60.0,partly cloudy,1006.96,1,Spring,1.5,inland,1
2697,22.0,72,3.5,38.0,partly cloudy,1009.03,2,Winter,6.5,inland,0
3775,-7.0,79,7.0,69.0,overcast,989.8,1,Winter,3.0,mountain,3
11493,24.0,83,9.0,62.0,partly cloudy,994.1,1,Summer,1.5,coastal,1
1393,11.0,50,10.5,43.0,partly cloudy,1001.03,3,Spring,8.0,coastal,0
12342,13.0,78,8.5,32.0,partly cloudy,1018.29,3,Summer,5.5,coastal,0
859,-5.0,68,8.0,56.0,partly cloudy,995.63,1,Winter,2.0,mountain,3
10288,32.0,65,12.5,33.0,partly cloudy,1005.18,4,Spring,7.5,inland,0
6232,23.0,53,4.0,15.0,clear,1013.46,10,Winter,5.5,coastal,2
11584,11.0,88,15.5,89.0,overcast,995.55,1,Summer,3.5,mountain,1
11373,22.0,40,8.0,16.0,partly cloudy,1023.59,8,Summer,9.0,mountain,2
5499,26.0,50,8.5,6.0,clear,1021.6,6,Autumn,6.0,coastal,2
3482,43.0,62,8.0,3.0,clear,1020.18,7,Autumn,6.5,mountain,2
4953,-3.0,99,6.5,63.0,overcast,984.05,1,Winter,3.5,inland,3
10195,12.0,61,6.0,69.0,overcast,1014.34,0,Autumn,2.5,coastal,1
11501,-7.0,88,17.5,62.0,overcast,989.68,0,Winter,2.0,mountain,3
10311,26.0,53,12.0,11.0,overcast,1018.07,4,Winter,6.0,mountain,0
10441,4.0,98,5.5,85.0,partly cloudy,990.09,0,Winter,1.0,inland,3
780,27.0,75,21.0,70.0,partly cloudy,1000.86,6,Spring,4.5,coastal,0
3058,17.0,52,2.0,32.0,partly cloudy,1017.72,3,Summer,6.0,coastal,0
13075,12.0,54,13.0,32.0,partly cloudy,1002.81,3,Winter,7.0,inland,0
10699,2.0,99,18.0,60.0,overcast,987.86,0,Winter,4.0,inland,3
4824,3.0,98,13.0,95.0,overcast,986.23,0,Winter,2.0,inland,3
11824,19.0,79,10.5,11.0,overcast,1001.24,3,Summer,5.5,coastal,0
3326,27.0,62,8.0,13.0,clear,1028.64,8,Spring,8.0,mountain,2
11999,20.0,69,11.0,81.0,overcast,994.22,2,Spring,3.0,mountain,1
4717,36.0,66,8.5,8.0,partly cloudy,1012.07,10,Autumn,7.0,inland,2
2718,-6.0,72,2.5,60.0,overcast,991.71,1,Winter,4.5,mountain,3
13077,25.0,40,9.5,10.0,clear,1023.37,6,Spring,7.0,mountain,2
12211,27.0,74,18.5,90.0,partly cloudy,999.15,3,Autumn,1.5,coastal,1
4163,0.0,63,8.5,69.0,overcast,983.33,0,Winter,2.0,inland,3
8673,3.0,61,13.5,94.0,overcast,993.32,0,Winter,1.5,mountain,3
3510,12.0,99,18.0,65.0,overcast,1010.8,1,Winter,1.5,inland,1
5176,28.0,69,5.5,71.0,overcast,998.95,1,Spring,3.0,inland,1
13103,13.0,71,1.5,43.0,partly cloudy,1006.75,2,Summer,8.0,mountain,0
2093,24.0,50,5.0,18.0,clear,1020.65,8,Summer,8.5,inland,2
4974,27.0,71,12.0,38.0,partly cloudy,1015.5,2,Summer,6.0,mountain,0
5595,-6.0,60,1.5,74.0,overcast,990.96,1,Winter,2.0,mountain,3
3690,24.0,57,5.5,17.0,overcast,1007.74,1,Winter,5.0,inland,0
9110,15.0,67,3.5,29.0,partly cloudy,1017.65,4,Winter,7.5,inland,0
3574,27.0,70,12.5,59.0,overcast,995.11,2,Autumn,4.0,inland,1
7209,-7.0,82,4.5,90.0,overcast,999.26,0,Winter,2.5,inland,3
10181,0.0,65,0.5,79.0,partly cloudy,990.82,1,Winter,4.5,inland,3
3130,19.0,98,8.5,62.0,overcast,1006.64,2,Autumn,2.0,coastal,1
11276,24.0,62,6.5,72.0,overcast,1017.92,1,Spring,2.0,coastal,1
2959,17.0,60,9.0,80.0,overcast,991.92,3,Winter,2.5,coastal,1
6248,33.0,64,1.5,3.0,partly cloudy,1024.93,9,Spring,5.0,coastal,2
7426,-8.0,96,13.5,61.0,overcast,995.13,1,Winter,2.0,mountain,3
2770,34.0,62,4.5,14.0,overcast,954.37,1,Winter,1.5,coastal,2
7378,-10.0,93,20.0,61.0,overcast,992.59,0,Winter,2.0,mountain,3
2771,1.0,45,4.5,36.0,cloudy,1033.81,10,Autumn,2.5,mountain,0
4174,28.0,30,2.0,18.0,clear,1021.19,10,Autumn,7.5,coastal,2
9207,40.0,25,8.5,8.0,clear,1012.12,10,Autumn,5.5,inland,2
4502,21.0,83,7.0,86.0,overcast,1003.92,2,Winter,2.5,mountain,1
12972,27.0,56,2.0,1.0,clear,1011.71,5,Summer,7.0,coastal,2
4552,42.0,43,8.5,11.0,clear,1029.14,5,Spring,10.0,inland,2
7869,13.0,64,2.0,26.0,overcast,1012.83,3,Winter,7.0,mountain,0
3079,30.0,72,13.0,91.0,partly cloudy,1003.36,1,Spring,4.0,inland,1
11996,21.0,57,9.5,33.0,partly cloudy,1014.18,3,Autumn,5.5,mountain,0
3905,15.0,56,6.5,23.0,partly cloudy,1012.0,3,Autumn,7.5,inland,0
108,27.0,39,5.0,16.0,clear,1021.61,5,Autumn,5.0,mountain,2
11149,26.0,64,6.0,75.0,partly cloudy,995.02,3,Summer,3.0,mountain,1
7553,11.0,73,2.0,70.0,partly cloudy,1005.91,9,Winter,4.0,coastal,0
3529,11.0,63,8.0,91.0,overcast,1008.25,0,Summer,1.5,mountain,1
4620,39.0,45,3.5,4.0,clear,1014.78,10,Spring,6.5,coastal,2
4614,11.0,71,6.0,96.0,partly cloudy,1015.07,2,Winter,5.0,mountain,1
12937,28.0,63,19.5,70.0,overcast,1002.24,3,Summer,2.0,coastal,1
6499,36.0,55,1.0,19.0,clear,1024.47,10,Spring,8.5,mountain,2
7213,11.0,93,9.0,70.0,partly cloudy,995.55,3,Winter,3.0,mountain,1
5772,10.0,79,15.5,80.0,overcast,1019.52,1,Summer,2.5,inland,1
2516,41.0,50,8.5,6.0,partly cloudy,1017.27,9,Spring,6.0,inland,2
4291,-5.0,86,19.0,70.0,overcast,994.23,1,Winter,4.5,mountain,3
3160,43.0,49,8.5,9.0,partly cloudy,1024.98,7,Autumn,8.5,mountain,2
10143,29.0,76,10.0,91.0,overcast,990.41,1,Winter,4.5,inland,1
8524,18.0,87,11.0,88.0,clear,1012.39,4,Autumn,2.5,inland,2
4022,31.0,43,8.0,18.0,clear,1016.97,8,Autumn,7.0,mountain,2
645,22.0,69,11.5,26.0,overcast,1000.43,4,Summer,6.5,inland,0
6760,4.0,79,10.0,57.0,overcast,992.88,0,Winter,1.5,inland,3
9251,17.0,50,5.0,34.0,overcast,1002.97,1,Autumn,6.5,mountain,0
8360,19.0,90,18.5,98.0,partly cloudy,1001.49,3,Summer,3.5,inland,1
3641,12.0,64,9.0,14.0,partly cloudy,1015.82,2,Winter,8.0,inland,0
303,26.0,67,10.0,27.0,partly cloudy,1002.53,4,Summer,6.5,inland,0
7493,-8.0,70,18.5,96.0,overcast,998.76,0,Winter,3.0,inland,3
5925,23.0,89,19.0,84.0,overcast,996.07,2,Autumn,4.0,inland,1
12135,-7.0,98,4.0,81.0,overcast,996.39,0,Winter,3.5,inland,3
4293,15.0,69,10.5,21.0,overcast,1009.03,1,Spring,7.0,mountain,0
9213,-3.0,65,10.0,81.0,overcast,997.43,1,Winter,1.0,mountain,3
11035,20.0,50,1.0,38.0,partly cloudy,1003.79,1,Summer,6.5,mountain,0
9187,29.0,53,2.0,38.0,overcast,1003.58,4,Summer,7.5,coastal,0
12892,-2.0,92,6.5,68.0,overcast,998.83,1,Winter,2.5,inland,3
8447,32.0,91,11.0,76.0,overcast,1016.31,0,Spring,2.5,mountain,1
9932,35.0,81,21.0,89.0,partly cloudy,1011.12,5,Winter,9.5,inland,0
6940,-3.0,72,12.0,93.0,partly cloudy,990.1,1,Winter,1.0,inland,3
7973,-5.0,65,10.5,81.0,overcast,992.86,1,Winter,5.0,mountain,3
