,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
6872,28.0,49,0.0,6.0,partly cloudy,1019.81,10,Summer,9.5,mountain,2
6873,-1.0,64,11.0,95.0,overcast,987.04,1,Winter,2.0,inland,3
6874,20.0,76,14.5,80.0,overcast,1019.07,1,Spring,3.0,mountain,1
6875,1.0,87,10.0,92.0,overcast,998.22,0,Winter,2.0,inland,3
6876,13.0,70,15.5,82.0,overcast,1010.3,3,Autumn,3.0,mountain,1
6877,-3.0,67,5.5,98.0,overcast,992.87,1,Winter,2.5,inland,3
6880,4.0,83,2.5,88.0,partly cloudy,982.62,0,Winter,3.0,inland,3
6881,26.0,65,6.0,28.0,overcast,1001.34,1,Summer,6.0,mountain,0
6882,26.0,38,9.5,19.0,clear,1014.32,7,Winter,6.5,inland,2
6883,25.0,49,8.5,17.0,clear,1018.99,9,Spring,9.5,mountain,2
6884,22.0,80,13.5,75.0,overcast,1019.13,0,Summer,2.5,mountain,1
6885,0.0,69,7.5,83.0,overcast,992.99,0,Winter,2.0,mountain,3
6886,24.0,60,7.0,21.0,partly cloudy,1007.33,2,Spring,8.0,inland,0
6887,-6.0,73,14.0,58.0,overcast,996.69,0,Winter,4.0,mountain,3
6888,10.0,70,9.0,55.0,overcast,1007.01,1,Spring,3.0,inland,1
6889,25.0,32,9.0,19.0,partly cloudy,1028.76,8,Summer,7.0,inland,2
6890,19.0,64,6.0,46.0,overcast,1001.14,3,Winter,6.0,mountain,0
6891,39.0,29,4.0,19.0,clear,1023.55,8,Autumn,8.5,coastal,2
6892,31.0,74,14.5,59.0,overcast,1015.54,2,Autumn,5.0,mountain,1
6894,13.0,58,14.5,14.0,partly cloudy,1007.25,3,Winter,8.5,mountain,0
6895,26.0,63,0.5,40.0,partly cloudy,1011.27,1,Winter,7.0,inland,0
6897,13.0,83,7.5,89.0,overcast,1012.4,0,Summer,4.5,mountain,1
6898,24.0,62,9.0,3.0,clear,1022.74,8,Spring,8.5,coastal,2
6899,30.0,77,19.0,97.0,partly cloudy,1005.01,0,Winter,2.0,coastal,1
6900,0.0,95,17.5,67.0,overcast,998.71,1,Winter,1.5,mountain,3
6901,33.0,74,15.5,70.0,partly cloudy,1006.96,3,Autumn,2.0,inland,1
6903,-1.0,61,13.0,69.0,overcast,980.53,1,Winter,2.0,mountain,3
6904,-8.0,75,7.5,58.0,overcast,993.83,0,Winter,1.5,mountain,3
6907,34.0,57,2.0,17.0,partly cloudy,1004.92,4,Summer,6.0,mountain,0
6908,-5.0,82,9.0,88.0,partly cloudy,997.16,1,Winter,4.5,inland,3
6909,22.0,60,1.5,37.0,overcast,1006.87,1,Spring,8.5,coastal,0
6910,44.0,28,6.0,16.0,partly cloudy,1013.76,10,Spring,9.0,inland,2
6911,31.0,73,14.0,83.0,overcast,996.35,2,Autumn,3.0,mountain,1
6913,3.0,72,9.0,53.0,overcast,986.93,1,Winter,1.5,inland,3
6914,43.0,42,7.0,17.0,clear,1028.86,8,Winter,5.5,coastal,2
6915,35.0,50,7.0,16.0,clear,1021.36,9,Autumn,7.5,coastal,2
6917,32.0,61,13.5,47.0,partly cloudy,1003.38,4,Summer,5.5,coastal,0
6918,16.0,69,7.5,57.0,overcast,1017.01,2,Spring,2.5,inland,1
6919,23.0,76,6.5,11.0,partly cloudy,1009.29,1,Winter,9.0,inland,0
6920,22.0,57,7.5,11.0,overcast,1004.21,4,Winter,8.0,mountain,0
6921,34.0,78,1.0,25.0,partly cloudy,1018.06,2,Spring,7.5,inland,0
6922,28.0,43,8.0,14.0,clear,1019.62,10,Spring,7.5,inland,2
6923,1.0,88,1.0,70.0,partly cloudy,982.72,0,Winter,1.5,inland,3
6925,23.0,75,12.0,50.0,overcast,1006.07,0,Autumn,4.5,inland,1
6926,20.0,77,9.0,21.0,overcast,1014.53,1,Summer,7.5,mountain,0
6927,-7.0,83,5.0,75.0,overcast,986.81,1,Winter,3.5,inland,3
6929,1.0,98,2.0,81.0,overcast,980.59,0,Winter,2.0,inland,3
6930,-2.0,67,2.0,98.0,overcast,998.14,0,Winter,4.0,inland,3
6931,-3.0,95,3.0,65.0,partly cloudy,993.56,0,Winter,2.0,mountain,3
6932,20.0,22,4.5,18.0,partly cloudy,1014.29,10,Summer,8.5,inland,2
6933,28.0,46,6.5,4.0,clear,1011.76,9,Autumn,10.0,inland,2
6934,28.0,78,9.0,67.0,overcast,1000.38,0,Spring,3.5,coastal,1
6935,3.0,82,20.0,81.0,partly cloudy,981.42,1,Winter,5.0,mountain,3
6936,-1.0,85,4.0,83.0,overcast,999.49,0,Winter,3.0,mountain,3
6937,-2.0,65,14.0,95.0,partly cloudy,995.34,1,Winter,1.5,inland,3
6938,25.0,79,11.5,42.0,overcast,1015.61,2,Winter,6.5,mountain,0
6940,-3.0,72,12.0,93.0,partly cloudy,990.1,1,Winter,1.0,inland,3
6942,-1.0,98,6.5,96.0,overcast,990.82,1,Winter,4.5,mountain,3
6943,26.0,70,6.5,24.0,partly cloudy,1016.68,2,Summer,6.0,coastal,0
6946,1.0,88,3.5,55.0,partly cloudy,980.85,0,Winter,2.5,inland,3
6947,-6.0,85,0.5,72.0,overcast,987.07,0,Winter,3.5,inland,3
6949,16.0,79,11.0,25.0,partly cloudy,1000.39,1,Summer,6.0,mountain,0
6950,18.0,79,15.5,95.0,partly cloudy,998.16,3,Summer,4.5,mountain,1
6952,30.0,69,15.5,91.0,overcast,1005.42,2,Winter,2.0,coastal,1
6953,41.0,50,1.0,3.0,partly cloudy,1018.91,9,Autumn,5.5,inland,2
6955,31.0,73,11.5,86.0,overcast,1012.91,0,Spring,4.0,coastal,1
6956,31.0,29,6.0,14.0,partly cloudy,1019.05,7,Winter,7.5,inland,2
6958,23.0,79,13.0,82.0,overcast,997.71,1,Winter,2.5,inland,1
6960,29.0,80,6.5,97.0,overcast,1006.74,2,Autumn,4.0,mountain,1
6961,-4.0,93,7.0,53.0,overcast,998.36,0,Winter,5.0,mountain,3
6963,-9.0,73,9.0,96.0,overcast,991.23,0,Winter,1.5,inland,3
6964,-5.0,95,8.5,70.0,partly cloudy,997.74,1,Winter,4.0,mountain,3
6965,34.0,57,6.5,12.0,partly cloudy,1001.34,1,Autumn,9.0,coastal,0
6966,27.0,61,8.0,78.0,overcast,991.21,0,Spring,3.5,coastal,1
6968,28.0,67,7.0,11.0,overcast,1006.94,1,Summer,7.0,mountain,0
6969,3.0,87,10.0,87.0,overcast,998.29,0,Winter,1.0,inland,3
6970,18.0,57,10.0,26.0,partly cloudy,1009.45,3,Autumn,9.0,coastal,0
6971,-6.0,80,19.5,98.0,partly cloudy,986.28,1,Winter,2.0,mountain,3
6974,32.0,78,8.0,85.0,overcast,1006.8,2,Winter,2.0,coastal,1
6975,22.0,69,6.5,61.0,partly cloudy,1009.33,2,Autumn,2.5,coastal,1
6976,-4.0,72,15.5,52.0,overcast,986.24,0,Winter,1.0,mountain,3
6977,28.0,45,1.5,8.0,clear,1010.8,7,Summer,6.0,mountain,2
6978,23.0,78,11.0,38.0,partly cloudy,1000.22,3,Winter,5.5,coastal,0
6979,19.0,64,0.5,35.0,partly cloudy,1002.15,3,Summer,5.0,mountain,0
6981,17.0,97,10.0,75.0,overcast,995.04,8,Winter,3.5,mountain,1
6982,26.0,25,0.5,0.0,clear,1026.99,6,Spring,9.5,inland,2
6983,34.0,52,7.5,4.0,clear,1016.28,9,Summer,8.0,mountain,2
6984,-10.0,73,7.5,58.0,partly cloudy,987.46,0,Winter,4.0,mountain,3
6985,30.0,63,9.5,75.0,overcast,1009.99,3,Summer,5.0,coastal,1
6987,22.0,67,14.0,24.0,partly cloudy,1008.14,2,Autumn,8.5,inland,0
6988,23.0,63,6.0,61.0,overcast,996.36,0,Autumn,3.5,inland,1
6990,29.0,66,0.5,2.0,clear,1011.57,7,Winter,10.0,inland,2
6991,18.0,95,6.0,74.0,overcast,997.47,1,Winter,1.0,coastal,1
6992,22.0,63,10.0,19.0,clear,1012.11,10,Spring,7.5,mountain,2
6993,-10.0,87,12.0,73.0,partly cloudy,990.13,0,Winter,3.0,inland,3
6994,31.0,59,2.0,1.0,clear,1013.86,10,Summer,10.0,mountain,2
6995,32.0,69,6.0,81.0,overcast,1003.03,0,Summer,4.5,mountain,1
6996,12.0,91,20.0,81.0,overcast,997.82,10,Autumn,2.0,mountain,1
6997,-1.0,72,4.5,85.0,overcast,996.18,1,Winter,4.0,mountain,3
7000,-5.0,56,0.5,65.0,partly cloudy,936.8,0,Spring,8.0,coastal,3
7001,20.0,79,4.0,48.0,partly cloudy,1006.13,2,Spring,7.5,coastal,0
7002,20.0,58,14.0,20.0,partly cloudy,1007.93,1,Spring,6.5,coastal,0
7003,-10.0,97,15.0,94.0,overcast,986.95,1,Winter,2.5,inland,3
7004,33.0,70,11.0,41.0,overcast,1006.4,4,Winter,6.5,inland,0
7005,-3.0,76,12.0,63.0,overcast,999.15,0,Winter,2.0,mountain,3
7007,21.0,87,18.0,84.0,overcast,996.33,0,Winter,3.5,inland,1
7008,-10.0,98,7.5,97.0,overcast,984.16,1,Winter,3.5,mountain,3
7009,44.0,68,2.5,11.0,clear,1025.66,5,Autumn,8.5,inland,2
7010,-10.0,89,15.0,72.0,overcast,996.7,0,Winter,4.5,mountain,3
7011,27.0,76,2.0,41.0,overcast,1015.92,2,Spring,5.5,mountain,0
7012,17.0,89,18.0,82.0,overcast,1010.8,0,Summer,3.5,coastal,1
7013,35.0,64,3.5,16.0,clear,1018.53,5,Winter,7.5,inland,2
7014,-3.0,85,17.0,58.0,partly cloudy,991.2,1,Winter,5.0,mountain,3
7015,14.0,66,6.5,88.0,partly cloudy,1004.14,2,Spring,2.5,mountain,1
7016,36.0,88,20.5,93.0,clear,1011.96,7,Summer,4.0,mountain,2
7017,3.0,62,1.5,67.0,overcast,989.62,1,Winter,3.0,mountain,3
7018,20.0,26,4.5,6.0,clear,1015.58,5,Spring,9.5,inland,2
7020,12.0,73,12.5,17.0,overcast,1010.3,3,Autumn,7.0,coastal,0
7021,32.0,68,9.0,28.0,partly cloudy,1006.39,1,Spring,9.0,inland,0
7022,32.0,66,8.0,24.0,overcast,1004.3,4,Autumn,5.5,coastal,0
7023,20.0,40,4.5,3.0,clear,1023.49,10,Summer,10.0,inland,2
7024,34.0,90,14.0,81.0,partly cloudy,1017.21,2,Spring,1.5,mountain,1
7025,34.0,82,19.0,85.0,clear,1025.38,1,Summer,4.5,inland,2
7026,26.0,67,11.5,87.0,partly cloudy,1000.8,3,Spring,3.0,inland,1
7027,4.0,84,11.5,93.0,overcast,985.66,3,Winter,3.0,mountain,3
7028,29.0,59,15.0,38.0,partly cloudy,1010.16,1,Summer,6.5,inland,0
7029,13.0,61,8.0,93.0,partly cloudy,1006.88,2,Autumn,4.5,inland,1
7030,-2.0,77,2.0,89.0,overcast,984.39,0,Winter,2.0,mountain,3
7031,-3.0,92,7.0,74.0,partly cloudy,988.98,1,Winter,4.0,inland,3
7032,10.0,67,8.0,47.0,overcast,1007.42,1,Summer,6.0,mountain,0
7033,32.0,56,7.5,18.0,partly cloudy,1010.12,3,Winter,8.5,inland,0
7034,-7.0,71,15.5,70.0,partly cloudy,981.62,1,Winter,4.5,inland,3
7035,14.0,62,18.0,59.0,partly cloudy,1016.09,1,Autumn,3.0,mountain,1
7036,-10.0,86,9.5,79.0,overcast,988.54,0,Winter,4.5,mountain,3
7037,-8.0,97,7.0,65.0,overcast,986.4,0,Winter,4.5,mountain,3
7038,45.0,23,3.0,73.0,overcast,999.13,0,Autumn,7.0,mountain,3
7039,-2.0,70,13.5,50.0,overcast,996.16,1,Winter,3.0,mountain,3
7042,26.0,59,2.5,24.0,partly cloudy,1013.68,4,Winter,8.5,inland,0
7044,-2.0,90,6.0,94.0,overcast,990.21,0,Winter,3.5,inland,3
7045,-8.0,81,7.0,72.0,overcast,998.15,0,Winter,1.0,inland,3
7046,27.0,68,9.5,45.0,partly cloudy,1000.05,4,Autumn,6.5,coastal,0
7047,24.0,85,18.5,68.0,partly cloudy,1003.73,1,Autumn,2.0,mountain,1
7048,-6.0,82,10.0,90.0,overcast,985.04,0,Winter,1.5,inland,3
7049,10.0,70,3.5,27.0,partly cloudy,1013.19,4,Winter,5.0,coastal,0
7050,7.0,95,13.0,84.0,overcast,1003.23,4,Spring,1.5,mountain,1
7052,25.0,52,9.5,9.0,partly cloudy,1015.03,6,Spring,7.5,coastal,2
7054,14.0,80,9.0,82.0,overcast,996.79,1,Summer,2.0,mountain,1
7055,-8.0,87,19.5,50.0,overcast,985.39,0,Winter,2.5,inland,3
7056,20.0,81,7.0,93.0,overcast,998.77,3,Summer,4.0,coastal,1
7057,37.0,60,0.5,14.0,clear,1017.11,8,Winter,7.0,mountain,2
7058,28.0,71,6.5,48.0,overcast,1002.74,1,Autumn,8.0,inland,0
7060,13.0,72,7.0,13.0,overcast,1015.68,3,Spring,6.0,inland,0
7061,3.0,72,3.0,98.0,overcast,992.97,1,Winter,2.0,inland,3
7063,31.0,51,13.5,11.0,partly cloudy,1000.87,2,Autumn,6.0,coastal,0
7064,26.0,53,1.0,12.0,clear,1020.8,6,Winter,9.5,inland,2
7065,27.0,62,13.0,97.0,partly cloudy,996.09,2,Summer,1.5,coastal,1
7066,33.0,61,0.5,40.0,overcast,1013.71,3,Winter,7.0,inland,0
7067,17.0,65,5.5,16.0,overcast,1001.2,4,Winter,6.5,coastal,0
7068,29.0,56,15.0,46.0,partly cloudy,1018.04,1,Autumn,6.5,coastal,0
7069,25.0,53,0.5,37.0,partly cloudy,1002.8,1,Summer,8.0,coastal,0
7070,31.0,78,3.5,28.0,partly cloudy,1010.63,3,Spring,6.5,inland,0
7072,33.0,95,6.5,75.0,partly cloudy,1007.64,2,Spring,4.5,mountain,1
7073,35.0,50,8.5,11.0,clear,1016.88,10,Summer,10.0,coastal,2
7075,-10.0,76,16.0,97.0,overcast,995.34,1,Winter,2.5,mountain,3
7076,50.0,99,9.0,77.0,partly cloudy,1015.87,9,Autumn,4.5,inland,2
7077,23.0,46,3.5,14.0,partly cloudy,1014.64,9,Winter,9.0,inland,2
7078,31.0,92,11.0,96.0,partly cloudy,994.13,1,Autumn,4.0,mountain,1
7080,24.0,72,12.5,76.0,overcast,1011.05,0,Autumn,2.0,coastal,1
7082,28.0,60,12.0,64.0,partly cloudy,991.1,2,Winter,1.5,mountain,1
7083,20.0,50,15.0,19.0,overcast,1015.34,3,Autumn,5.5,inland,0
7086,1.0,98,12.0,89.0,overcast,993.5,1,Winter,1.0,mountain,3
7087,22.0,27,3.0,13.0,clear,1028.45,9,Spring,6.5,mountain,2
7088,11.0,65,7.5,92.0,partly cloudy,1000.24,0,Autumn,4.0,inland,1
7089,42.0,28,4.0,16.0,partly cloudy,1019.22,6,Summer,6.5,inland,2
7091,-2.0,76,17.5,78.0,overcast,995.71,0,Winter,4.5,mountain,3
7092,39.0,23,2.0,10.0,clear,1014.5,8,Winter,6.5,coastal,2
7093,34.0,77,14.0,77.0,overcast,992.52,1,Autumn,4.0,coastal,1
7094,20.0,53,5.0,4.0,partly cloudy,1017.72,8,Spring,6.5,coastal,2
7095,31.0,55,7.0,19.0,clear,1010.79,8,Summer,10.0,mountain,2
7096,33.0,59,5.5,23.0,partly cloudy,1013.91,4,Autumn,8.0,coastal,0
7099,15.0,65,2.5,44.0,overcast,1008.18,3,Summer,8.0,inland,0
7100,34.0,65,9.5,76.0,overcast,1019.16,1,Autumn,5.0,inland,1
7101,15.0,62,12.0,10.0,overcast,1019.54,4,Autumn,8.5,inland,0
7102,33.0,66,8.5,17.0,partly cloudy,1007.14,4,Summer,6.0,mountain,0
7103,27.0,56,1.0,10.0,partly cloudy,1016.39,1,Winter,5.5,coastal,0
7105,10.0,55,3.5,22.0,partly cloudy,1003.76,3,Spring,7.0,inland,0
7106,0.0,62,16.5,55.0,overcast,998.86,1,Winter,3.0,inland,3
7107,3.0,83,17.0,87.0,partly cloudy,983.86,0,Winter,3.5,mountain,3
7108,33.0,78,3.5,27.0,partly cloudy,1004.47,3,Autumn,8.5,mountain,0
7109,18.0,70,16.5,63.0,overcast,1018.35,3,Winter,3.5,inland,1
7110,-5.0,83,11.0,69.0,partly cloudy,980.93,0,Winter,3.5,inland,3
7111,36.0,23,4.5,0.0,clear,1016.42,6,Spring,9.0,mountain,2
7112,32.0,65,2.5,7.0,partly cloudy,1018.37,8,Summer,6.0,coastal,2
7113,38.0,41,10.0,5.0,clear,1025.62,9,Winter,9.5,mountain,2
7114,11.0,68,13.5,55.0,overcast,1012.76,0,Winter,4.0,mountain,1
7115,29.0,77,8.0,20.0,overcast,1001.24,2,Summer,6.5,mountain,0
7116,-10.0,96,2.0,59.0,overcast,994.38,1,Winter,3.0,mountain,3
7118,41.0,59,1.0,5.0,partly cloudy,1024.61,5,Winter,9.5,inland,2
7120,32.0,85,13.0,85.0,partly cloudy,1007.23,1,Summer,4.5,coastal,1
7121,42.0,59,2.0,12.0,partly cloudy,1024.56,8,Summer,8.0,mountain,2
7123,16.0,54,13.5,23.0,partly cloudy,1004.39,1,Spring,6.5,mountain,0
7124,2.0,82,9.5,92.0,overcast,997.52,1,Winter,2.5,mountain,3
7125,20.0,71,9.0,38.0,overcast,1010.66,2,Spring,6.0,inland,0
7126,21.0,78,13.5,33.0,overcast,1007.55,1,Summer,5.5,coastal,0
7128,3.0,74,14.0,83.0,overcast,981.85,1,Winter,1.0,mountain,3
7129,33.0,60,4.5,14.0,clear,1026.77,7,Summer,9.5,mountain,2
7130,34.0,92,15.5,67.0,partly cloudy,990.04,1,Summer,4.0,inland,1
7131,33.0,77,6.5,96.0,partly cloudy,1001.42,2,Summer,4.5,mountain,1
7132,17.0,78,10.5,47.0,partly cloudy,1017.47,3,Autumn,8.0,mountain,0
7134,0.0,92,6.0,83.0,overcast,993.9,1,Winter,4.5,mountain,3
7135,25.0,60,7.0,93.0,overcast,1012.08,2,Autumn,3.0,coastal,1
7136,34.0,61,14.0,64.0,overcast,992.2,0,Summer,4.0,inland,1
7137,20.0,70,9.5,56.0,partly cloudy,1004.39,1,Winter,4.0,coastal,1
7138,28.0,53,15.0,27.0,overcast,1006.42,3,Autumn,5.5,inland,0
7139,1.0,70,11.5,64.0,partly cloudy,996.82,1,Winter,3.0,inland,3
7141,-8.0,85,15.0,86.0,partly cloudy,985.82,1,Winter,1.5,inland,3
7142,16.0,73,7.5,35.0,partly cloudy,1019.47,2,Winter,7.5,mountain,0
7143,18.0,63,6.0,52.0,overcast,1004.0,2,Autumn,3.0,mountain,1
7144,37.0,27,3.0,5.0,clear,1014.53,5,Winter,8.0,coastal,2
7145,26.0,78,17.0,67.0,overcast,1002.58,3,Summer,4.0,inland,1
7147,36.0,58,0.5,13.0,clear,1029.78,7,Spring,7.0,coastal,2
7148,-3.0,68,5.0,67.0,overcast,986.52,0,Winter,3.0,mountain,3
7149,11.0,71,14.0,55.0,overcast,1013.49,1,Spring,2.5,mountain,1
7150,0.0,67,14.5,87.0,partly cloudy,997.12,0,Winter,1.5,mountain,3
7151,30.0,69,4.0,49.0,partly cloudy,1013.93,2,Winter,6.5,inland,0
7152,22.0,62,6.5,12.0,clear,1014.78,7,Winter,9.5,coastal,2
7153,12.0,89,12.0,56.0,overcast,993.17,0,Winter,5.0,inland,1
7154,34.0,52,1.5,15.0,overcast,1014.46,2,Spring,5.0,coastal,0
7155,14.0,78,15.0,17.0,overcast,1010.49,2,Spring,9.0,coastal,0
7156,42.0,60,0.5,0.0,clear,1029.12,7,Winter,6.5,coastal,2
7157,11.0,96,7.5,90.0,partly cloudy,998.15,3,Summer,1.5,coastal,1
7159,21.0,50,2.5,42.0,partly cloudy,1014.07,4,Winter,5.5,mountain,0
7160,35.0,43,4.5,14.0,partly cloudy,1022.66,7,Summer,8.5,mountain,2
7161,21.0,77,10.5,26.0,partly cloudy,1008.89,1,Autumn,8.5,mountain,0
7162,29.0,73,2.5,22.0,partly cloudy,1003.09,1,Summer,9.0,inland,0
7166,39.0,27,2.0,17.0,partly cloudy,1028.66,7,Winter,5.5,inland,2
7167,12.0,96,17.0,82.0,overcast,996.6,1,Winter,3.0,coastal,1
7168,13.0,69,1.5,32.0,partly cloudy,1005.33,4,Autumn,5.0,coastal,0
7169,31.0,67,5.5,54.0,overcast,993.57,3,Winter,4.5,coastal,1
7170,23.0,62,11.0,47.0,partly cloudy,1017.3,4,Autumn,7.5,coastal,0
7171,22.0,55,1.0,44.0,overcast,1013.59,3,Spring,6.0,mountain,0
7172,-9.0,91,8.5,99.0,partly cloudy,997.7,0,Winter,4.5,mountain,3
7173,25.0,74,5.0,14.0,overcast,1019.75,3,Summer,8.5,mountain,0
7174,-8.0,93,4.5,54.0,overcast,996.23,1,Winter,2.0,mountain,3
7175,19.0,82,9.0,69.0,overcast,1001.62,2,Summer,2.0,mountain,1
7177,19.0,88,19.0,65.0,overcast,1010.98,0,Summer,4.5,inland,1
7179,10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,0
7180,30.0,96,20.5,81.0,overcast,1003.76,0,Autumn,2.5,coastal,1
7181,1.0,65,4.5,73.0,overcast,983.23,1,Winter,2.0,inland,3
7182,34.0,20,6.5,15.0,partly cloudy,1027.48,7,Autumn,9.5,coastal,2
7183,14.0,84,11.5,94.0,overcast,1006.88,2,Spring,4.0,coastal,1
7184,31.0,56,10.5,17.0,overcast,1016.34,4,Spring,8.5,inland,0
7186,22.0,51,11.0,29.0,partly cloudy,1002.25,1,Autumn,6.0,coastal,0
7187,-6.0,86,11.0,95.0,overcast,988.28,0,Winter,2.0,mountain,3
7188,38.0,20,8.0,0.0,clear,1014.75,8,Autumn,9.5,inland,2
7190,30.0,65,16.5,73.0,overcast,994.36,1,Winter,3.0,inland,1
7191,23.0,59,10.5,29.0,overcast,1013.49,3,Autumn,7.0,mountain,0
7193,30.0,78,11.0,49.0,partly cloudy,1015.31,1,Spring,8.0,coastal,0
7194,44.0,45,2.5,9.0,clear,1020.44,7,Autumn,5.5,mountain,2
7195,43.0,31,5.0,0.0,clear,1011.31,5,Spring,7.5,inland,2
7196,3.0,65,16.0,63.0,partly cloudy,996.43,1,Winter,4.5,inland,3
7197,25.0,81,12.0,57.0,partly cloudy,1012.75,0,Spring,3.0,mountain,1
7198,12.0,55,11.5,27.0,overcast,1002.75,2,Summer,5.5,mountain,0
7200,2.0,60,6.5,76.0,overcast,981.66,1,Winter,3.5,mountain,3
7201,-10.0,88,13.5,61.0,overcast,987.5,1,Winter,4.0,inland,3
7202,11.0,63,12.0,52.0,overcast,998.21,1,Autumn,3.5,coastal,1
7203,23.0,43,6.5,4.0,partly cloudy,1022.54,7,Autumn,9.5,coastal,2
7205,18.0,51,9.0,17.0,overcast,1012.81,4,Autumn,8.5,inland,0
7206,32.0,74,10.0,79.0,clear,1010.0,10,Spring,3.0,mountain,2
7209,-7.0,82,4.5,90.0,overcast,999.26,0,Winter,2.5,inland,3
7210,17.0,61,10.0,23.0,overcast,1009.33,4,Spring,7.0,mountain,0
7212,29.0,33,5.5,5.0,clear,1011.21,5,Autumn,5.5,mountain,2
7213,11.0,93,9.0,70.0,partly cloudy,995.55,3,Winter,3.0,mountain,1
7214,33.0,44,1.5,11.0,clear,1011.95,7,Summer,8.5,inland,2
7215,34.0,56,13.0,49.0,overcast,1018.33,3,Spring,6.0,inland,0
7216,-2.0,82,17.5,52.0,overcast,990.33,0,Winter,4.5,inland,3
7218,26.0,37,5.0,15.0,partly cloudy,1028.45,7,Spring,6.5,coastal,2
7219,44.0,36,2.0,14.0,partly cloudy,1028.47,8,Spring,9.5,mountain,2
7220,-8.0,67,6.0,60.0,overcast,998.86,0,Winter,4.5,inland,3
7221,49.0,79,13.0,77.0,overcast,973.61,5,Winter,5.0,coastal,0
7222,-9.0,84,12.0,76.0,overcast,981.36,0,Winter,4.5,inland,3
7223,24.0,21,0.5,6.0,clear,1024.3,7,Spring,7.0,coastal,2
7225,34.0,72,11.0,31.0,partly cloudy,1014.53,2,Spring,9.0,coastal,0
7226,-9.0,87,17.0,98.0,partly cloudy,994.9,0,Winter,3.0,inland,3
7228,-2.0,74,17.5,53.0,overcast,985.71,0,Winter,5.0,mountain,3
7229,24.0,61,5.5,3.0,clear,1018.27,9,Spring,5.5,inland,2
7230,27.0,52,9.0,18.0,partly cloudy,1000.71,4,Summer,6.0,coastal,0
7232,-2.0,71,14.0,54.0,overcast,995.04,1,Winter,2.0,mountain,3
7234,25.0,78,13.0,50.0,overcast,1019.76,0,Winter,2.5,mountain,1
7237,18.0,88,18.5,89.0,overcast,1017.99,2,Autumn,1.5,coastal,1
7238,14.0,67,0.5,16.0,partly cloudy,1015.74,1,Summer,8.0,coastal,0
7239,24.0,58,10.0,17.0,partly cloudy,1009.9,4,Autumn,6.5,inland,0
7240,24.0,39,7.0,5.0,clear,1025.54,6,Spring,6.5,inland,2
7242,18.0,69,9.0,30.0,partly cloudy,1011.01,1,Spring,8.0,inland,0
7243,32.0,65,8.5,18.0,clear,1022.0,9,Winter,6.0,mountain,2
7244,30.0,75,7.0,76.0,overcast,1006.07,3,Autumn,3.5,coastal,1
7245,1.0,73,5.5,78.0,overcast,982.35,1,Winter,1.5,mountain,3
7246,30.0,61,1.5,11.0,clear,1020.86,7,Autumn,7.0,mountain,2
7248,40.0,22,5.0,18.0,partly cloudy,1029.8,7,Spring,6.5,coastal,2
7250,13.0,67,10.5,66.0,overcast,990.65,3,Spring,2.0,coastal,1
7251,21.0,60,15.5,72.0,partly cloudy,1014.27,0,Autumn,4.5,coastal,1
7252,30.0,52,6.5,19.0,clear,1022.13,9,Summer,5.5,inland,2
7253,31.0,79,18.0,88.0,overcast,1007.58,0,Autumn,4.5,coastal,1
7254,13.0,88,8.0,70.0,overcast,994.47,1,Winter,2.5,inland,1
7255,28.0,96,9.5,78.0,overcast,1017.57,3,Spring,3.0,mountain,1
7256,16.0,71,0.5,29.0,partly cloudy,1004.34,4,Summer,7.5,inland,0
7257,-4.0,94,14.5,85.0,partly cloudy,983.97,0,Winter,2.5,mountain,3
7259,-7.0,89,11.5,96.0,overcast,998.5,1,Winter,4.0,inland,3
7260,36.0,70,0.5,70.0,clear,1025.87,2,Spring,2.0,inland,2
7261,15.0,91,19.5,93.0,overcast,999.17,2,Spring,2.0,mountain,1
7263,-6.0,90,13.5,94.0,overcast,988.68,0,Winter,3.5,inland,3
7264,-3.0,78,0.0,96.0,overcast,982.96,1,Winter,1.0,mountain,3
7265,-3.0,79,12.5,55.0,overcast,995.35,0,Winter,5.0,inland,3
7266,30.0,92,9.0,52.0,overcast,1016.07,3,Autumn,4.0,inland,1
7267,16.0,77,2.5,45.0,overcast,1007.66,4,Summer,5.5,coastal,0
7268,14.0,71,5.5,32.0,partly cloudy,1011.82,1,Winter,6.0,inland,0
7269,17.0,66,18.0,63.0,partly cloudy,992.22,1,Winter,2.5,inland,1
7270,11.0,95,5.5,65.0,partly cloudy,997.77,2,Autumn,4.0,coastal,1
7271,-3.0,89,13.0,88.0,overcast,990.17,0,Winter,3.5,mountain,3
7275,26.0,73,2.5,34.0,overcast,1001.41,3,Winter,8.0,inland,0
7277,20.0,75,19.5,54.0,partly cloudy,1001.83,2,Summer,3.5,mountain,1
7278,-6.0,82,1.0,71.0,overcast,996.88,1,Winter,2.5,mountain,3
7279,26.0,79,9.0,76.0,overcast,1019.71,4,Winter,1.5,mountain,1
7280,18.0,71,12.5,66.0,partly cloudy,1015.11,0,Spring,4.0,inland,1
7282,4.0,88,18.0,63.0,overcast,997.77,1,Winter,4.0,mountain,3
7284,33.0,67,19.5,65.0,overcast,995.78,2,Spring,4.0,coastal,1
7285,32.0,28,1.5,14.0,clear,1019.18,5,Summer,6.5,mountain,2
